9606	9598	9597	9544	9258	9031	13616	10090
ENSG00000131634	ENSPTRG00000031314	ENSPPAG00000033773	ENSMMUG00000000045	ENSOANG00000013655	ENSGALG00000029047	ENSMODG00000016163	ENSMUSG00000024168
ENSG00000131668	ENSPTRG00000021129	ENSPPAG00000028799	ENSMMUG00000008058	ENSOANG00000004662	ENSGALG00000035557	ENSMODG00000008720	ENSMUSG00000021381
ENSG00000131711	ENSPTRG00000016966	ENSPPAG00000031892	ENSMMUG00000017904	ENSOANG00000004073	ENSGALG00000014999	ENSMODG00000001681	ENSMUSG00000052727
ENSG00000131730	ENSPTRG00000024170	ENSPPAG00000040035	ENSMMUG00000006932	ENSOANG00000014771	ENSGALG00000015602	ENSMODG00000020259	ENSMUSG00000021622
ENSG00000131746	ENSPTRG00000009124	ENSPPAG00000028272	ENSMMUG00000009386	ENSOANG00000012954	ENSGALG00000028308	ENSMODG00000013177	ENSMUSG00000017607
ENSG00000131747	ENSPTRG00000009122	ENSPPAG00000043649	ENSMMUG00000008941	ENSOANG00000003053	ENSGALG00000003922	ENSMODG00000013152	ENSMUSG00000020914
ENSG00000131748	ENSPTRG00000009096	ENSPPAG00000043821	ENSMMUG00000001343	ENSOANG00000009531	ENSGALG00000014607	ENSMODG00000012802	ENSMUSG00000018167
ENSG00000131773	ENSPTRG00000020608	ENSPPAG00000043998	ENSMMUG00000022248	ENSOANG00000014074	ENSGALG00000031519	ENSMODG00000000975	ENSMUSG00000022332
ENSG00000131778	ENSPTRG00000001220	ENSPPAG00000039193	ENSMMUG00000009024	ENSOANG00000003068	ENSGALG00000015038	ENSMODG00000018717	ENSMUSG00000028089
ENSG00000131781	ENSPTRG00000001219	ENSPPAG00000030841	ENSMMUG00000000476	ENSOANG00000003234	ENSGALG00000003022	ENSMODG00000018713	ENSMUSG00000028088
ENSG00000131791	ENSPTRG00000001218	ENSPPAG00000036214	ENSMMUG00000012221	ENSOANG00000003233	ENSGALG00000001678	ENSMODG00000018710	ENSMUSG00000038205
ENSG00000131808	ENSPTRG00000003463	ENSPPAG00000038796	ENSMMUG00000018882	ENSOANG00000010708	ENSGALG00000012140	ENSMODG00000009526	ENSMUSG00000027120
ENSG00000131828	ENSPTRG00000021717	ENSPPAG00000032993	ENSMMUG00000017336	ENSOANG00000004029	ENSGALG00000016430	ENSMODG00000009055	ENSMUSG00000031299
ENSG00000131910	ENSPTRG00000000394	ENSPPAG00000039413	ENSMMUG00000010291	ENSOANG00000006533	ENSGALG00000000887	ENSMODG00000014420	ENSMUSG00000037583
ENSG00000132017	ENSPTRG00000010573	ENSPPAG00000042487	ENSMMUG00000008326	ENSOANG00000009410	ENSGALG00000049399	ENSMODG00000012004	ENSMUSG00000037103
ENSG00000132122	ENSPTRG00000000718	ENSPPAG00000028728	ENSMMUG00000009282	ENSOANG00000000378	ENSGALG00000010502	ENSMODG00000001370	ENSMUSG00000034401
ENSG00000132153	ENSPTRG00000014877	ENSPPAG00000034330	ENSMMUG00000003820	ENSOANG00000010513	ENSGALG00000039830	ENSMODG00000014285	ENSMUSG00000032480
ENSG00000132205	ENSPTRG00000009832	ENSPPAG00000026444	ENSMMUG00000017546	ENSOANG00000008916	ENSGALG00000032997	ENSMODG00000021467	ENSMUSG00000024053
ENSG00000132254	ENSPTRG00000003291	ENSPPAG00000042484	ENSMMUG00000007731	ENSOANG00000015282	ENSGALG00000037839	ENSMODG00000018580	ENSMUSG00000030881
ENSG00000132294	ENSPTRG00000020591	ENSPPAG00000037366	ENSMMUG00000012559	ENSOANG00000008102	ENSGALG00000039533	ENSMODG00000001307	ENSMUSG00000015002
ENSG00000132323	ENSPTRG00000013088	ENSPPAG00000043125	ENSMMUG00000018908	ENSOANG00000015598	ENSGALG00000006253	ENSMODG00000015921	ENSMUSG00000026309
ENSG00000132326	ENSPTRG00000013092	ENSPPAG00000042957	ENSMMUG00000018930	ENSOANG00000003059	ENSGALG00000005521	ENSMODG00000010664	ENSMUSG00000055866
ENSG00000132330	ENSPTRG00000013082	ENSPPAG00000035663	ENSMMUG00000018483	ENSOANG00000015586	ENSGALG00000030194	ENSMODG00000015913	ENSMUSG00000026307
ENSG00000132359	ENSPTRG00000008553	ENSPPAG00000028423	ENSMMUG00000022989	ENSOANG00000010097	ENSGALG00000033885	ENSMODG00000010843	ENSMUSG00000038807
ENSG00000132376	ENSPTRG00000008525	ENSPPAG00000042486	ENSMMUG00000002373	ENSOANG00000002536	ENSGALG00000002739	ENSMODG00000010327	ENSMUSG00000006127
ENSG00000132383	ENSPTRG00000008539	ENSPPAG00000039680	ENSMMUG00000011604	ENSOANG00000010880	ENSGALG00000003072	ENSMODG00000010549	ENSMUSG00000000751
ENSG00000132394	ENSPTRG00000015353	ENSPPAG00000030936	ENSMMUG00000018663	ENSOANG00000009108	ENSGALG00000038684	ENSMODG00000008034	ENSMUSG00000033216
ENSG00000132423	ENSPTRG00000018441	ENSPPAG00000000909	ENSMMUG00000005924	ENSOANG00000008935	ENSGALG00000015486	ENSMODG00000018116	ENSMUSG00000028247
ENSG00000132424	ENSPTRG00000018442	ENSPPAG00000027087	ENSMMUG00000005925	ENSOANG00000008936	ENSGALG00000015483	ENSMODG00000018115	ENSMUSG00000028248
ENSG00000132434	ENSPTRG00000019197	ENSPPAG00000028972	ENSMMUG00000004591	ENSOANG00000010686	ENSGALG00000032570	ENSMODG00000008968	ENSMUSG00000062190
ENSG00000132437	ENSPTRG00000019189	ENSPPAG00000029363	ENSMMUG00000019991	ENSOANG00000000284	ENSGALG00000013094	ENSMODG00000009255	ENSMUSG00000020182
ENSG00000132465	ENSPTRG00000016134	ENSPPAG00000035659	ENSMMUG00000022096	ENSOANG00000013693	ENSGALG00000011551	ENSMODG00000019083	ENSMUSG00000067149
ENSG00000132481	ENSPTRG00000009661	ENSPPAG00000028112	ENSMMUG00000009377	ENSOANG00000012910	ENSGALG00000028301	ENSMODG00000007743	ENSMUSG00000020773
ENSG00000132485	ENSPTRG00000000856	ENSPPAG00000037049	ENSMMUG00000017312	ENSOANG00000009905	ENSGALG00000011340	ENSMODG00000000504	ENSMUSG00000028180
ENSG00000132589	ENSPTRG00000008939	ENSPPAG00000015814	ENSMMUG00000012523	ENSOANG00000003772	ENSGALG00000031216	ENSMODG00000019310	ENSMUSG00000061981
ENSG00000132670	ENSPTRG00000033879	ENSPPAG00000027097	ENSMMUG00000005878	ENSOANG00000005472	ENSGALG00000015995	ENSMODG00000005400	ENSMUSG00000027303
ENSG00000132763	ENSPTRG00000052080	ENSPPAG00000042689	ENSMMUG00000015950	ENSOANG00000011795	ENSGALG00000010234	ENSMODG00000002391	ENSMUSG00000028690
ENSG00000132773	ENSPTRG00000000672	ENSPPAG00000043315	ENSMMUG00000020081	ENSOANG00000011797	ENSGALG00000010228	ENSMODG00000002430	ENSMUSG00000028688
ENSG00000132842	ENSPTRG00000017015	ENSPPAG00000038854	ENSMMUG00000001360	ENSOANG00000003100	ENSGALG00000004390	ENSMODG00000019733	ENSMUSG00000021686
ENSG00000132872	ENSPTRG00000009985	ENSPPAG00000035230	ENSMMUG00000017016	ENSOANG00000002748	ENSGALG00000042626	ENSMODG00000000187	ENSMUSG00000024261
ENSG00000132906	ENSPTRG00000000200	ENSPPAG00000043312	ENSMMUG00000018163	ENSOANG00000009836	ENSGALG00000001366	ENSMODG00000003612	ENSMUSG00000028914
ENSG00000132952	ENSPTRG00000005756	ENSPPAG00000032740	ENSMMUG00000007597	ENSOANG00000014720	ENSGALG00000017079	ENSMODG00000009262	ENSMUSG00000041264
ENSG00000132953	ENSPTRG00000005690	ENSPPAG00000031464	ENSMMUG00000013371	ENSOANG00000009030	ENSGALG00000017132	ENSMODG00000008262	ENSMUSG00000021952
ENSG00000132963	ENSPTRG00000005745	ENSPPAG00000036286	ENSMMUG00000000097	ENSOANG00000009072	ENSGALG00000017090	ENSMODG00000009139	ENSMUSG00000029649
ENSG00000132964	ENSPTRG00000005724	ENSPPAG00000035126	ENSMMUG00000014841	ENSOANG00000009050	ENSGALG00000017104	ENSMODG00000008753	ENSMUSG00000029635
ENSG00000132965	ENSPTRG00000005757	ENSPPAG00000033826	ENSMMUG00000005572	ENSOANG00000015469	ENSGALG00000026781	ENSMODG00000009265	ENSMUSG00000060063
ENSG00000132970	ENSPTRG00000005725	ENSPPAG00000035699	ENSMMUG00000005055	ENSOANG00000009051	ENSGALG00000017103	ENSMODG00000008795	ENSMUSG00000029636
ENSG00000132975	ENSPTRG00000046989	ENSPPAG00000007707	ENSMMUG00000005054	ENSOANG00000009052	ENSGALG00000017102	ENSMODG00000008805	ENSMUSG00000041468
ENSG00000133027	ENSPTRG00000008832	ENSPPAG00000002104	ENSMMUG00000006495	ENSOANG00000001259	ENSGALG00000004875	ENSMODG00000004778	ENSMUSG00000000301
ENSG00000133055	ENSPTRG00000001868	ENSPPAG00000007115	ENSMMUG00000008713	ENSOANG00000001906	ENSGALG00000000164	ENSMODG00000001040	ENSMUSG00000042451
ENSG00000133101	ENSPTRG00000005784	ENSPPAG00000042674	ENSMMUG00000001178	ENSOANG00000015494	ENSGALG00000017052	ENSMODG00000009993	ENSMUSG00000027793
ENSG00000133104	ENSPTRG00000005782	ENSPPAG00000038329	ENSMMUG00000001176	ENSOANG00000015493	ENSGALG00000017053	ENSMODG00000009980	ENSMUSG00000036580
ENSG00000133110	ENSPTRG00000005794	ENSPPAG00000029550	ENSMMUG00000012307	ENSOANG00000015504	ENSGALG00000017046	ENSMODG00000010145	ENSMUSG00000027750
ENSG00000133114	ENSPTRG00000024388	ENSPPAG00000043786	ENSMMUG00000016612	ENSOANG00000015588	ENSGALG00000031567	ENSMODG00000014930	ENSMUSG00000022008
ENSG00000133115	ENSPTRG00000005801	ENSPPAG00000036339	ENSMMUG00000002107	ENSOANG00000015509	ENSGALG00000017039	ENSMODG00000010211	ENSMUSG00000027744
ENSG00000133116	ENSPTRG00000005772	ENSPPAG00000030075	ENSMMUG00000017048	ENSOANG00000015486	ENSGALG00000017068	ENSMODG00000009636	ENSMUSG00000058488
ENSG00000133119	ENSPTRG00000005774	ENSPPAG00000031926	ENSMMUG00000003371	ENSOANG00000015489	ENSGALG00000017064	ENSMODG00000009764	ENSMUSG00000033970
ENSG00000133121	ENSPTRG00000005773	ENSPPAG00000038509	ENSMMUG00000017052	ENSOANG00000015487	ENSGALG00000017065	ENSMODG00000009691	ENSMUSG00000016128
ENSG00000133135	ENSPTRG00000022151	ENSPPAG00000040811	ENSMMUG00000021412	ENSOANG00000011641	ENSGALG00000041977	ENSMODG00000002362	ENSMUSG00000031438
ENSG00000133138	ENSPTRG00000022153	ENSPPAG00000037010	ENSMMUG00000021413	ENSOANG00000011642	ENSGALG00000009040	ENSMODG00000002345	ENSMUSG00000042473
ENSG00000133226	ENSPTRG00000000349	ENSPPAG00000043918	ENSMMUG00000006645	ENSOANG00000002202	ENSGALG00000001283	ENSMODG00000013861	ENSMUSG00000028809
ENSG00000133243	ENSPTRG00000010219	ENSPPAG00000034042	ENSMMUG00000006618	ENSOANG00000009697	ENSGALG00000001019	ENSMODG00000004538	ENSMUSG00000003344
ENSG00000133256	ENSPTRG00000046026	ENSPPAG00000037791	ENSMMUG00000003282	ENSOANG00000006518	ENSGALG00000015373	ENSMODG00000005968	ENSMUSG00000029491
ENSG00000133392	ENSPTRG00000007810	ENSPPAG00000030333	ENSMMUG00000010367	ENSOANG00000005134	ENSGALG00000006520	ENSMODG00000004360	ENSMUSG00000018830
ENSG00000133422	ENSPTRG00000014257	ENSPPAG00000029685	ENSMMUG00000005898	ENSOANG00000014250	ENSGALG00000007512	ENSMODG00000009557	ENSMUSG00000034543
ENSG00000133636	ENSPTRG00000005274	ENSPPAG00000032540	ENSMMUG00000023155	ENSOANG00000006645	ENSGALG00000027192	ENSMODG00000020497	ENSMUSG00000019890
ENSG00000133640	ENSPTRG00000005271	ENSPPAG00000029539	ENSMMUG00000016535	ENSOANG00000006648	ENSGALG00000044478	ENSMODG00000020493	ENSMUSG00000019892
ENSG00000133641	ENSPTRG00000005277	ENSPPAG00000042620	ENSMMUG00000015860	ENSOANG00000006642	ENSGALG00000011168	ENSMODG00000020507	ENSMUSG00000046567
ENSG00000133657	ENSPTRG00000015757	ENSPPAG00000041433	ENSMMUG00000012032	ENSOANG00000015687	ENSGALG00000007075	ENSMODG00000019830	ENSMUSG00000022533
ENSG00000133739	ENSPTRG00000020382	ENSPPAG00000028402	ENSMMUG00000006370	ENSOANG00000001731	ENSGALG00000039499	ENSMODG00000006005	ENSMUSG00000027550
ENSG00000133740	ENSPTRG00000020384	ENSPPAG00000028417	ENSMMUG00000006380	ENSOANG00000012048	ENSGALG00000038915	ENSMODG00000005958	ENSMUSG00000027552
ENSG00000133789	ENSPTRG00000003351	ENSPPAG00000000045	ENSMMUG00000009204	ENSOANG00000005855	ENSGALG00000005750	ENSMODG00000007991	ENSMUSG00000031015
ENSG00000133805	ENSPTRG00000003355	ENSPPAG00000030180	ENSMMUG00000015785	ENSOANG00000006069	ENSGALG00000005662	ENSMODG00000008171	ENSMUSG00000005686
ENSG00000133812	ENSPTRG00000050182	ENSPPAG00000039002	ENSMMUG00000009205	ENSOANG00000005856	ENSGALG00000005716	ENSMODG00000008083	ENSMUSG00000038371
ENSG00000133872	ENSPTRG00000020131	ENSPPAG00000032572	ENSMMUG00000014143	ENSOANG00000014793	ENSGALG00000011395	ENSMODG00000019013	ENSMUSG00000031532
ENSG00000134030	ENSPTRG00000010009	ENSPPAG00000023554	ENSMMUG00000020898	ENSOANG00000001337	ENSGALG00000035912	ENSMODG00000003464	ENSMUSG00000052928
ENSG00000134058	ENSPTRG00000016946	ENSPPAG00000028259	ENSMMUG00000018621	ENSOANG00000001543	ENSGALG00000014790	ENSMODG00000019702	ENSMUSG00000069089
ENSG00000134072	ENSPTRG00000014594	ENSPPAG00000034134	ENSMMUG00000006120	ENSOANG00000012085	ENSGALG00000029912	ENSMODG00000005114	ENSMUSG00000030272
ENSG00000134077	ENSPTRG00000014585	ENSPPAG00000025852	ENSMMUG00000017307	ENSOANG00000014481	ENSGALG00000044813	ENSMODG00000004715	ENSMUSG00000030264
ENSG00000134107	ENSPTRG00000014571	ENSPPAG00000033029	ENSMMUG00000014588	ENSOANG00000003764	ENSGALG00000008308	ENSMODG00000004516	ENSMUSG00000030103
ENSG00000134108	ENSPTRG00000014572	ENSPPAG00000043156	ENSMMUG00000008810	ENSOANG00000013683	ENSGALG00000008314	ENSMODG00000004530	ENSMUSG00000030105
ENSG00000134109	ENSPTRG00000014573	ENSPPAG00000028465	ENSMMUG00000008807	ENSOANG00000003763	ENSGALG00000008320	ENSMODG00000004556	ENSMUSG00000030104
ENSG00000134121	ENSPTRG00000014558	ENSPPAG00000043754	ENSMMUG00000001349	ENSOANG00000003342	ENSGALG00000037856	ENSMODG00000004153	ENSMUSG00000030077
ENSG00000134186	ENSPTRG00000001032	ENSPPAG00000001260	ENSMMUG00000010155	ENSOANG00000007343	ENSGALG00000001972	ENSMODG00000002350	ENSMUSG00000027881
ENSG00000134198	ENSPTRG00000001145	ENSPPAG00000028377	ENSMMUG00000017421	ENSOANG00000004522	ENSGALG00000002554	ENSMODG00000004828	ENSMUSG00000027858
ENSG00000134200	ENSPTRG00000001144	ENSPPAG00000031428	ENSMMUG00000009962	ENSOANG00000004521	ENSGALG00000002550	ENSMODG00000004806	ENSMUSG00000027857
ENSG00000134240	ENSPTRG00000001179	ENSPPAG00000033384	ENSMMUG00000023097	ENSOANG00000015590	ENSGALG00000002960	ENSMODG00000028020	ENSMUSG00000027875
ENSG00000134245	ENSPTRG00000001108	ENSPPAG00000026756	ENSMMUG00000007765	ENSOANG00000007583	ENSGALG00000034196	ENSMODG00000001196	ENSMUSG00000027840
ENSG00000134247	ENSPTRG00000001158	ENSPPAG00000043179	ENSMMUG00000016900	ENSOANG00000005344	ENSGALG00000015464	ENSMODG00000005096	ENSMUSG00000027864
ENSG00000134255	ENSPTRG00000001089	ENSPPAG00000043162	ENSMMUG00000002461	ENSOANG00000014266	ENSGALG00000000142	ENSMODG00000001520	ENSMUSG00000040774
ENSG00000134265	ENSPTRG00000009866	ENSPPAG00000034754	ENSMMUG00000000682	ENSOANG00000004632	ENSGALG00000013932	ENSMODG00000021439	ENSMUSG00000024581
ENSG00000134278	ENSPTRG00000009881	ENSPPAG00000034426	ENSMMUG00000023284	ENSOANG00000010799	ENSGALG00000013817	ENSMODG00000021426	ENSMUSG00000024533
ENSG00000134283	ENSPTRG00000004839	ENSPPAG00000043968	ENSMMUG00000021735	ENSOANG00000007776	ENSGALG00000009547	ENSMODG00000008885	ENSMUSG00000036167
ENSG00000134352	ENSPTRG00000016887	ENSPPAG00000019428	ENSMMUG00000001893	ENSOANG00000005447	ENSGALG00000014716	ENSMODG00000019517	ENSMUSG00000021756
ENSG00000134363	ENSPTRG00000016863	ENSPPAG00000026546	ENSMMUG00000004860	ENSOANG00000011201	ENSGALG00000014908	ENSMODG00000019463	ENSMUSG00000021765
ENSG00000134375	ENSPTRG00000001842	ENSPPAG00000027429	ENSMMUG00000001924	ENSOANG00000005796	ENSGALG00000000086	ENSMODG00000000517	ENSMUSG00000062580
ENSG00000134438	ENSPTRG00000010058	ENSPPAG00000035734	ENSMMUG00000007583	ENSOANG00000003437	ENSGALG00000033279	ENSMODG00000020429	ENSMUSG00000024518
ENSG00000134440	ENSPTRG00000010047	ENSPPAG00000038949	ENSMMUG00000019974	ENSOANG00000001717	ENSGALG00000040506	ENSMODG00000020445	ENSMUSG00000024587
ENSG00000134453	ENSPTRG00000002265	ENSPPAG00000032347	ENSMMUG00000015152	ENSOANG00000015455	ENSGALG00000006332	ENSMODG00000016648	ENSMUSG00000037197
ENSG00000134463	ENSPTRG00000002288	ENSPPAG00000019724	ENSMMUG00000001668	ENSOANG00000015428	ENSGALG00000006690	ENSMODG00000016770	ENSMUSG00000039063
ENSG00000134480	ENSPTRG00000017063	ENSPPAG00000034768	ENSMMUG00000003248	ENSOANG00000014752	ENSGALG00000015641	ENSMODG00000020228	ENSMUSG00000021548
ENSG00000134490	ENSPTRG00000009917	ENSPPAG00000029062	ENSMMUG00000032559	ENSOANG00000001374	ENSGALG00000035384	ENSMODG00000027607	ENSMUSG00000049411
ENSG00000134531	ENSPTRG00000004716	ENSPPAG00000030276	ENSMMUG00000017638	ENSOANG00000009344	ENSGALG00000011803	ENSMODG00000018211	ENSMUSG00000030208
ENSG00000134569	ENSPTRG00000003554	ENSPPAG00000043379	ENSMMUG00000013100	ENSOANG00000001954	ENSGALG00000032181	ENSMODG00000019898	ENSMUSG00000027253
ENSG00000134574	ENSPTRG00000003558	ENSPPAG00000000958	ENSMMUG00000022964	ENSOANG00000006247	ENSGALG00000008218	ENSMODG00000019904	ENSMUSG00000002109
ENSG00000134575	ENSPTRG00000003559	ENSPPAG00000042373	ENSMMUG00000015597	ENSOANG00000006249	ENSGALG00000008211	ENSMODG00000019905	ENSMUSG00000002103
ENSG00000134644	ENSPTRG00000000453	ENSPPAG00000044003	ENSMMUG00000013520	ENSOANG00000004902	ENSGALG00000042598	ENSMODG00000017067	ENSMUSG00000028580
ENSG00000134684	ENSPTRG00000000491	ENSPPAG00000035791	ENSMMUG00000019746	ENSOANG00000011779	ENSGALG00000003563	ENSMODG00000017404	ENSMUSG00000028811
ENSG00000134690	ENSPTRG00000000552	ENSPPAG00000030888	ENSMMUG00000014340	ENSOANG00000002052	ENSGALG00000033792	ENSMODG00000017762	ENSMUSG00000028873
ENSG00000134697	ENSPTRG00000000549	ENSPPAG00000001559	ENSMMUG00000008419	ENSOANG00000002057	ENSGALG00000001973	ENSMODG00000017773	ENSMUSG00000028869
ENSG00000134698	ENSPTRG00000000527	ENSPPAG00000031752	ENSMMUG00000003343	ENSOANG00000002082	ENSGALG00000039713	ENSMODG00000017888	ENSMUSG00000042500
ENSG00000134744	ENSPTRG00000000740	ENSPPAG00000037653	ENSMMUG00000017023	ENSOANG00000012864	ENSGALG00000010629	ENSMODG00000000618	ENSMUSG00000034610
ENSG00000134748	ENSPTRG00000000739	ENSPPAG00000030905	ENSMMUG00000014333	ENSOANG00000009541	ENSGALG00000010627	ENSMODG00000000644	ENSMUSG00000063800
ENSG00000134759	ENSPTRG00000009977	ENSPPAG00000029226	ENSMMUG00000018785	ENSOANG00000010161	ENSGALG00000039034	ENSMODG00000000436	ENSMUSG00000024271
ENSG00000134765	ENSPTRG00000009943	ENSPPAG00000036726	ENSMMUG00000011690	ENSOANG00000005624	ENSGALG00000015140	ENSMODG00000011082	ENSMUSG00000044322
ENSG00000134769	ENSPTRG00000009964	ENSPPAG00000029349	ENSMMUG00000003302	ENSOANG00000005607	ENSGALG00000015211	ENSMODG00000010667	ENSMUSG00000024302
ENSG00000134775	ENSPTRG00000009979	ENSPPAG00000031797	ENSMMUG00000006862	ENSOANG00000014458	ENSGALG00000013124	ENSMODG00000000359	ENSMUSG00000034295
ENSG00000134779	ENSPTRG00000009980	ENSPPAG00000034848	ENSMMUG00000006863	ENSOANG00000004563	ENSGALG00000026547	ENSMODG00000003845	ENSMUSG00000024269
ENSG00000134809	ENSPTRG00000003659	ENSPPAG00000040965	ENSMMUG00000001330	ENSOANG00000003812	ENSGALG00000004845	ENSMODG00000020102	ENSMUSG00000027076
ENSG00000134852	ENSPTRG00000016072	ENSPPAG00000029615	ENSMMUG00000001919	ENSOANG00000003801	ENSGALG00000013793	ENSMODG00000020678	ENSMUSG00000029238
ENSG00000134853	ENSPTRG00000016066	ENSPPAG00000031952	ENSMMUG00000015707	ENSOANG00000003786	ENSGALG00000013929	ENSMODG00000020670	ENSMUSG00000029231
ENSG00000134864	ENSPTRG00000045133	ENSPPAG00000032899	ENSMMUG00000004494	ENSOANG00000011303	ENSGALG00000022758	ENSMODG00000007432	ENSMUSG00000041625
ENSG00000134874	ENSPTRG00000005974	ENSPPAG00000043686	ENSMMUG00000005839	ENSOANG00000014916	ENSGALG00000016895	ENSMODG00000025001	ENSMUSG00000042156
ENSG00000134900	ENSPTRG00000006009	ENSPPAG00000039657	ENSMMUG00000007247	ENSOANG00000011311	ENSGALG00000016865	ENSMODG00000006272	ENSMUSG00000041763
ENSG00000134901	ENSPTRG00000006015	ENSPPAG00000029416	ENSMMUG00000000348	ENSOANG00000011317	ENSGALG00000016862	ENSMODG00000006008	ENSMUSG00000026047
ENSG00000134905	ENSPTRG00000052254	ENSPPAG00000037983	ENSMMUG00000012666	ENSOANG00000015623	ENSGALG00000016847	ENSMODG00000004534	ENSMUSG00000056228
ENSG00000134910	ENSPTRG00000004445	ENSPPAG00000040319	ENSMMUG00000010010	ENSOANG00000006302	ENSGALG00000042730	ENSMODG00000004100	ENSMUSG00000032116
ENSG00000134917	ENSPTRG00000004483	ENSPPAG00000043197	ENSMMUG00000003300	ENSOANG00000012480	ENSGALG00000001370	ENSMODG00000005108	ENSMUSG00000031994
ENSG00000134954	ENSPTRG00000004466	ENSPPAG00000027145	ENSMMUG00000020706	ENSOANG00000012104	ENSGALG00000001143	ENSMODG00000004730	ENSMUSG00000032035
ENSG00000134962	ENSPTRG00000015992	ENSPPAG00000015322	ENSMMUG00000008834	ENSOANG00000010331	ENSGALG00000041663	ENSMODG00000020550	ENSMUSG00000029195
ENSG00000134982	ENSPTRG00000017135	ENSPPAG00000032467	ENSMMUG00000000330	ENSOANG00000000850	ENSGALG00000000220	ENSMODG00000013281	ENSMUSG00000005871
ENSG00000134987	ENSPTRG00000017128	ENSPPAG00000023560	ENSMMUG00000004670	ENSOANG00000015157	ENSGALG00000000247	ENSMODG00000015652	ENSMUSG00000038299
ENSG00000134996	ENSPTRG00000021031	ENSPPAG00000039936	ENSMMUG00000010401	ENSOANG00000002022	ENSGALG00000017447	ENSMODG00000001955	ENSMUSG00000024725
ENSG00000135046	ENSPTRG00000021024	ENSPPAG00000030576	ENSMMUG00000012667	ENSOANG00000013140	ENSGALG00000015148	ENSMODG00000002183	ENSMUSG00000024659
ENSG00000135049	ENSPTRG00000021066	ENSPPAG00000043950	ENSMMUG00000008801	ENSOANG00000013047	ENSGALG00000012595	ENSMODG00000008203	ENSMUSG00000021557
ENSG00000135111	ENSPTRG00000023749	ENSPPAG00000028666	ENSMMUG00000015070	ENSOANG00000007095	ENSGALG00000036043	ENSMODG00000012059	ENSMUSG00000018604
ENSG00000135124	ENSPTRG00000005555	ENSPPAG00000041984	ENSMMUG00000003521	ENSOANG00000002740	ENSGALG00000003901	ENSMODG00000012003	ENSMUSG00000029470
ENSG00000135144	ENSPTRG00000005480	ENSPPAG00000032215	ENSMMUG00000021791	ENSOANG00000001059	ENSGALG00000027897	ENSMODG00000003357	ENSMUSG00000029603
ENSG00000135148	ENSPTRG00000005470	ENSPPAG00000027426	ENSMMUG00000005255	ENSOANG00000004805	ENSGALG00000043208	ENSMODG00000002929	ENSMUSG00000042726
ENSG00000135211	ENSPTRG00000019339	ENSPPAG00000011899	ENSMMUG00000009007	ENSOANG00000015066	ENSGALG00000008330	ENSMODG00000024603	ENSMUSG00000045435
ENSG00000135269	ENSPTRG00000023877	ENSPPAG00000034692	ENSMMUG00000007097	ENSOANG00000014092	ENSGALG00000031934	ENSMODG00000015840	ENSMUSG00000029552
ENSG00000135272	ENSPTRG00000019609	ENSPPAG00000027647	ENSMMUG00000019776	ENSOANG00000014095	ENSGALG00000026838	ENSMODG00000015856	ENSMUSG00000041390
ENSG00000135297	ENSPTRG00000048593	ENSPPAG00000028710	ENSMMUG00000019270	ENSOANG00000003443	ENSGALG00000015923	ENSMODG00000018543	ENSMUSG00000032342
ENSG00000135315	ENSPTRG00000018388	ENSPPAG00000025412	ENSMMUG00000021072	ENSOANG00000001263	ENSGALG00000015836	ENSMODG00000018362	ENSMUSG00000056919
ENSG00000135317	ENSPTRG00000018392	ENSPPAG00000038860	ENSMMUG00000005446	ENSOANG00000000552	ENSGALG00000015831	ENSMODG00000018355	ENSMUSG00000032422
ENSG00000135318	ENSPTRG00000018391	ENSPPAG00000035188	ENSMMUG00000005442	ENSOANG00000000554	ENSGALG00000015833	ENSMODG00000018357	ENSMUSG00000032420
ENSG00000135333	ENSPTRG00000018428	ENSPPAG00000029754	ENSMMUG00000014867	ENSOANG00000008930	ENSGALG00000015593	ENSMODG00000018150	ENSMUSG00000028289
ENSG00000135336	ENSPTRG00000018408	ENSPPAG00000036980	ENSMMUG00000002821	ENSOANG00000000537	ENSGALG00000015800	ENSMODG00000018304	ENSMUSG00000040044
